title,date,url,content,category,source,reported_time
چائلڈ پورنو گرافی ملزم کے بھیانک انکشافات، گندی کمائی کی خاطر  رشتہ دار بچیوں کو بھی نہ بخشا,"Oct 23, 2025",https://www.24urdu.com/23-Oct-2025/149681,میڈیا رپورٹ کے مطابق ملزم نےتفتیش میں خوفناک انکشافات کرتے ہوئے بتایا کہ وہ قریبی رشتہ دار 7 بچیوں کے ساتھ گھناؤنے فعل میں ملوث تھا ۔ ملزم 14 سال تک اپنے ہی خاندان کی دو کم عمربچیوں کے ساتھ گھناؤنا فعل کرتا اور ویڈیوز بنا کر ڈارک ویب پر بیچتا رہا ۔ملزم نے 2008 سے 2022 کے دوران بچیوں کی ویڈیوز بنا کر ڈارک ویب پر بیچیں ،ملزم بچیوں کو فحش ویڈیوز دکھا کر اپنے جال میں پھنساتا تھا ۔ ملزم عاصم سے 50 سے زائد ویڈیوز برآمد ہوئیں۔ اس معاملے میں عالمی اداروں نے بھی رپورٹ کیا تھا۔چالاک ملزم کو پکڑنے میں این سی سی آئی اے کو پورا ایک سال لگا ۔ ملزم کی پہلی ویڈیو سنگاپور سے ملی ، تفتیش وہیں سے شروع ہوکر پاکستان تک آئی ۔ ملزم کو ٹریس کرنے کیلئے سنگاپور، آسٹریلیا، پرتگال اور برازیل کے اداروں سے مدد لی گئی۔ یہ بھی پڑھیں:,N/A,24_news,18:33:PM
ہنی ٹریپ گینگ میں شامل2 خواتین سمیت 9 افراد گرفتار،سرغنہ پولیس کانسٹیبل نکلا,"Oct 24, 2025",https://www.24urdu.com/24-Oct-2025/149793,تفصیلات کے مطابق ٹوبہ ٹیک سنگھ میں  پولیس کانسٹیبل محمد قاسم ہنی ٹریپ گینگ  کا سرغنہ تھا، سی سی ڈی نے2خواتین سمیت9 افراد کو گرفتار کرلیا ،ملزمان شہریوں کو خواتین کے بہانے بہلا پھسلا کر ویڈیو بناتے تھے، ملزمان نے شہریوں کو بلیک میل کرکے  لاکھوں روپے کی رقم ،زیورات اور موبائل لئے تھے،ملزمان خود کو سی سی ڈی کے ملازم ظاہر کرتے تھے، اس گروہ نے اوورسیز پاکستانیوں کو بھی لوٹا،ملزمان کے قبضہ سے ویڈیوز بھی برآمد کی گئیں، متاثرہ افراد نے خوف کے باعث قانونی کاروائی سے بھی گریز کیا، ملزمان میں محمد نعیم ،ولی محمد ،عمران سلیم،مدثر ،آصف اور فیاض شامل ہیں۔ یہ بھی پڑھیں:,N/A,24_news,18:51:PM
ڈرون سے ہیروئن سپلائی کرنیوالا بدنام زمانہ شبیر عرف چھبے خاں گرفتار,"Oct 25, 2025",https://www.24urdu.com/25-Oct-2025/149933,تفصیلات کے مطابق قصور کے تھانہ بی ڈویژن پولیس کے ایس ایچ او اسلم بھٹی کی سربراہی میں  ایک بڑی کاروائی  میں ڈرون کے ذریعے منشیات سپلائی کرنیوالا ملزم بدنام زمانہ شبیر عرف چھبے خان گرفتار کر لیا۔ ملزم کے قبضہ لاکھوں روپے مالیت کی ایک کلوگرام سے زائد ہیروئن، ڈرون کیمرا، 10 بیٹریاں اور دیگر سامان برآمد  کر لیا گیا، ملزم روہیوال کا رہائشی ہے جو منشیات کی سپلائی بذریعہ ڈرون کرتا تھا ،تھانہ بی ڈویژن پولیس نے بائی پاس کے قریب سے سپیشل ناکہ بندی کے دوران گاڑی سمیت گرفتار کیا ،ملزم کے خلاف امتناع منشیات کی دفعات کے تحت مقدمہ درج کرکے مزید تفتیش کی جا رہی ہے۔ ڈی پی او  قصور محمد عیسیٰ خاں کی ہدایت پر ناجائز فروشوں کے خلاف بھرپور کارروائیاں جاری ہیں۔ یہ بھی پڑھیں:,N/A,24_news,22:23:PM
پولیس سٹیشن میں خاتون کیساتھ مبینہ زیادتی کا انکشاف,"Oct 25, 2025",https://www.24urdu.com/25-Oct-2025/149864,ضلع پولیس کے ترجمان کے مطابق خاتون نے ڈی آئی جی کو درخواست دی تھی جس میں بتایاگیا تھاکہ وہ اپنی بیٹی کی بازیابی کیلئے فریاد لے کر مہران پولیس سٹیشن گئی تھی جہاں اسے زیادتی کا نشانہ بنایاگیا۔ خاتون کی درخواست  پر ڈی آئی جی نے ایس ایس پی میرپورخاص کو انکوائری کرنے کا حکم دیا۔ بعد ازاں ایس ایس پی ڈاکٹر سمیر نور چنہ نے فوری طور پر ایس ایچ او میرخادم تالپور کو معطل کرتے ہوئے انکوائری کا حکم دیا۔ اعلامیےکے مطابق خاتون اور ایس ایچ اوکے میڈیکل نمونے ٹیسٹ کے لیے جمع ہوگئے ہیں اور تفصیلی میڈیکل رپورٹ آنے کے بعد مزید کارروائی کی جائے گی۔,N/A,24_news,11:32:AM
راولپنڈی: شہری پر وحشیانہ تشدد کرنے والا ملزم ساتھیوں سمیت گرفتار,"Oct 23, 2025",https://www.24urdu.com/23-Oct-2025/149624,تفصیلات کے مطابق گزشتہ روز پنڈی کے علاقے گوال منڈی میں 10 افراد نے شہری کو انسانیت سوز تشدد کا نشانہ بنایا تھا جس کی ویڈیو سوشل میڈیا پر سامنے آئی تھی۔ اس واقعے کی ویڈیو سامنے آنے کے بعد سی پی او سید خالد ہمدانی کی ہدایت پر سٹی پولیس نے رات بھر کریک ڈاؤن کیا، تشدد میں ملوث مرکزی ملزم سمیت 6 افراد کو تحویل میں لے لیا گیا۔ ی پی او خالدہمدانی نے بتایا کہ واقعےکی پولیس کو شکایت درج نہیں کرائی گئی تھی، ویڈیو سامنے  آنے پر پولیس کی مدعیت میں مقدمہ درج کر کے مرکزی ملزم کو گرفتار کیا گیا ہے، تشددمیں ملوث کوئی بھی شخص قانون کی گرفت سے نہیں بچے گا۔ متاثرہ شہری نے رہائشی علاقے میں اسکریپ کا گودام بنانے کی شکایت کی تھی جس پر تشدد کا واقعہ پیش آیا، 10 افراد نے شہری پر سرعام وحشیانہ تشدد کیا اور پھر اُسے زنجیروں سے باندھ کر برہنہ کر کے زمین پر گھسیٹا گیا۔ یہ بھی پڑھیں تھانہ سٹی کی حدود گوال منڈی میں شہری کو برہنہ کرکے مسلح افراد نے ڈنڈوں، پائپوں اور لاتوں سے بری طرح تشدد کیا۔ فوٹیج میں لہولہان شہری ملزموں کی منتیں کرتا رہا لیکن غنڈہ گرد عناصر نے اُس پر کوئی رحم نہیں کیا۔,N/A,24_news,10:53:AM
ٹک ٹاک نے ایک اور جان لے لی,"Oct 25, 2025",https://www.24urdu.com/25-Oct-2025/149894,پولیس کے مطابق گزشتہ روز کراچی کے علاقے گلستان جوہر پہلوان گوٹھ میں ٹک ٹاک بناتے ہوئے سر پر گولی لگنے سے 22 سالہ فرزانہ جان سے گئی۔ پولیس کے مطابق فرزانہ نے شوہر سے کہا کہ وہ پستول اس کے سر پر رکھ کر ٹک ٹاک بنائے،فرزانہ کے شوہر غلام مصطفی نے پستول سر پر رکھ کر گولی چلائی، اسے معلوم نہیں تھا کہ چمبر میں گولی ہے ۔ فرزانہ سر پر گولی لگنے سے شدید زخمی ہوئی جسے تشویشناک حالت میں ہسپتال لایا گیا۔ پولیس نے فرزانہ کے شوہر غلام مصطفی کو گرفتار کرلیا،فرزانہ کی ایک ماہ قبل ہی نکاح ہوا تھا۔ یہ بھی پڑھیں پولیس کے مطابق ملزم غلام مصطفی کے پاس سے برآمد ہونے والا اسلحہ غیر قانونی ہے۔,N/A,24_news,15:10:PM
لیاری گینگ وار کے سرغنہ عزیر بلوچ کیخلاف ایک اور مقدمے کا فیصلہ محفوظ,"Oct 25, 2025",https://www.24urdu.com/25-Oct-2025/149893,ملزم عزیر بلوچ کے خلاف مقدمے کا فیصلہ 29 اکتوبر کو سنائے جانے کا امکان ہے۔ پولیس کے مطابق مفرور ملزمان شمس الدین اور عبدالغفار بگٹی نے اقبالی بیان میں کہا تھا کہ عزیر بلوچ اور نور محمد عرف بابا لاڈلہ نے اسلحہ کی ترسیل میں سہولت فراہم کی،ملزم کے بیان پر عزیر بلوچ کیخلاف دفعہ 109 کے تحت مقدمہ درج کیا گیا تھا،ملزم سے بارود اور گولیاں بھی برآمد ہوئی تھیں۔ یہ بھی پڑھیں: ملزمان کیخلاف تھانہ سی آئی ڈی میں 2012 میں مقدمہ درج کیا گیا تھا۔,N/A,24_news,14:56:PM
علیمہ خان کے چوتھی بارناقابل ضمانت وارنٹ گرفتاری جاری,"Oct 22, 2025",https://www.24urdu.com/22-Oct-2025/149516,راولپنڈی کی انسداد دہشت گردی عدالت میں علیمہ خان سمیت دس ملزمان کے خلاف 26 نومبر تھانہ صادق کیس کی سماعت ہوئی،انسداد دہشت گردی کی عدالت کے جج امجد علی شاہ نے کی سماعت کی،عدم پیشی پر علیمہ خان کے چوتھی بار وارنٹ جاری کردیئےگئے جبکہ ان  کے ضامن کا ایک لاکھ روپے کا مچلکہ بھی بحق سرکار ضبط کرلیاگیا۔ کیس کے 10ملزمان عدالت میں پیش ہوئے لیکن علیمہ خان آج بھی پیش نہیں ہوئیں،عدالت نے کہاکہ علیمہ خان 10،10لاکھ کے 2مچلکے اور ضامن پیش کریں،حملے میں 4گاڑیوں کے 85 لاکھ کے مچلکےبھی بحق سرکار ضبط  کرتے ہوئے گاڑیوں کے مالکان کو24 اکتوبر کو طلب کرلیاگیا،آئی جی بلوچستان اور آئی جی کے پی کو گاڑیاں پکڑ کر عدالت کے حوالے کرنے کا حکم  دیاگیاہے۔ یہ بھی پڑھیں: عدالت نے ایس پی راول محمد سعد اور ڈی ایس پی وارث خان رانا نعیم کو شوکاز نوٹس جاری کرتے ہوئے کہاکہ پولیس افسران نے عدالت میں بوگس رپورٹ جمع کروائی کہ علیمہ خان روپوش ہیں،وہ  گزشتہ روز اڈیالہ جیل کے باہر میڈیا سے گفتگو کرتی دیکھی گئیں کہاں روپوش ہیں؟پولیس افسران عدالت کو دھوکہ دے رہے ہیں،دونوں افسران 24 اکتوبر کو عدالت میں پیش ہوں۔,N/A,24_news,11:53:AM
وزیر اعلیٰ سندھ کے مشیر اللّٰہ ڈنو خان بھیو کی بریت کیخلاف اپیل مسترد,"Oct 25, 2025",https://www.24urdu.com/25-Oct-2025/149860,عدالت نے ریمارکس دیئے کہ نیب احتساب عدالت کے فیصلے میں کوئی قانونی نقص ثابت نہیں کر سکا، نیب پراسیکیوٹر صرف فیصلے کے ایک پیراگراف میں نمبر کی غلطی دکھا سکا، متن میں شواہد یا قانونی تشریح میں کوئی خامی نہیں پائی گئی۔ یہ بھی پڑھیں: عدالت نے قرار دیا کہ سپریم کورٹ کی گائیڈ لائنز کے مطابق احتساب عدالت کے فیصلے میں مداخلت کی کوئی وجہ نہیں۔ نیب نے عدالت کو بتایا کہ اللّٰہ ڈنو خان بھیو پر 48 ملین روپے کنٹریکٹرز سے وصولی کا الزام تھا، جس پر ناکافی شواہد کی بنیاد پر انہیں بری کیا گیا تھا۔,N/A,24_news,11:07:AM
کچے کے ڈاکوؤں کی سہولت کار مشہور ٹک ٹاکر عروسہ سولنگی گرفتار,"Oct 25, 2025",https://www.24urdu.com/25-Oct-2025/149839,پولیس کے مطابق کچے کے جنگلات میں سرگرم جرائم پیشہ گروہ ماضی میں جعلی خواتین کی آوازیں استعمال کر کے ملک بھر سے لوگوں کو بہلا پھسلا کر اپنے ٹھکانوں تک لاتے اور پھر اغوا کر کے بھاری تاوان طلب کرتے تھے،بعد ازاں جب یہ طریقہ بے نقاب ہوا تو ڈاکوؤں نے سستے داموں گاڑیاں دینے کا لالچ دینا شروع کیا اور موقع پر پہنچنے والے افراد کو اغوا کر لیتے۔ جدید دور میں ان گروہوں نے نئی حکمت عملی اپنائی اور خاص طور پر سوشل میڈیا انفلوئنسرز اور ٹک ٹاکرز کے ذریعے شکار کو اپنے جال میں پھانسنے لگے۔ پولیس کا کہنا ہے کہ عروسہ سولنگی مختلف شہروں کے نوجوانوں کو جھوٹے رومانوی تعلقات کا جھانسہ دے کر اپنے قریب بلاتی اور پھر انہیں ڈاکوؤں کے حوالے کر دیتی تھی۔ دورانِ تفتیش اس کے موبائل فون سے ایسے شواہد ملے ہیں جو اس کے متعدد اغوا کی وارداتوں میں ملوث ہونے کا ناقابلِ تردید ثبوت فراہم کرتے ہیں۔ تحقیقات میں یہ بھی سامنے آیا ہے کہ عروسہ ویڈیو کالز کے ذریعے نوجوانوں کو یقین دہانی کراتی اور پھر انہیں کشمور کے کچے علاقے آنے پر مجبور کرتی جہاں پہنچنے کے بعد وہ ڈاکوؤں کے ہتھے چڑھ جاتے۔ پولیس نے خاتون کو حراست میں لے کر مزید تفتیش شروع کر دی ہے تاکہ اس گھناؤنے جرائم کے نیٹ ورک کے دیگر کرداروں کو بھی بے نقاب کیا جا سکے۔,N/A,24_news,09:08:AM
جوا ایپ کی تشہیر؛ڈکی بھائی کی اہلیہ عروب جتوئی کیخلاف کیس میں اہم پیشرفت,"Oct 23, 2025",https://www.24urdu.com/23-Oct-2025/149612,رپورٹ کے مطابق غیر قانونی جوا ایپ کی تشہیر کے مقدمے میں یوٹیوبر ڈکی بھائی کی اہلیہ عروب جتوئی عبوری ضمانت کی مدت ختم ہونے پر عدالت میں پیش ہوئیں۔ عدالت نے سماعت کے دوران عروب جتوئی کی عبوری ضمانت میں 6 نومبر تک توسیع کرتے ہوئے تفتیشی افسر کو ہدایت دی کہ وہ آئندہ سماعت پر کیس سے متعلق جامع رپورٹ عدالت میں جمع کرائیں۔ یاد رہے کہ ڈکی بھائی اور ان کی اہلیہ عروب جتوئی سمیت متعدد یوٹیوبرز پر الزام ہے کہ انہوں نے ایک غیر قانونی آن لائن جوا ایپ کی تشہیر کی جس کے نتیجے میں شہریوں کو مالی نقصان پہنچا۔,N/A,24_news,09:48:AM
علیمہ خان کاشناختی کارڈاورپاسپورٹ ضبط کرنے کاحکم,"Oct 24, 2025",https://www.24urdu.com/24-Oct-2025/149739,"انسداد دہشت گردی عدالت راولپنڈی میں علیمہ خان سمیت 11 ملزمان کے خلاف 26 نومبر کے احتجاج پر درج مقدمے کی سماعت ہوئی،مقدمے کی سماعت انسداد دہشتگردی عدالت کے جج امجد علی شاہ نے کی,علیمہ خان ناقابل ضمانت وارنٹ گرفتاری جاری ہونے کے باوجود عدالت پیش نہیں ہوئیں جس پرعدالت نے علیمہ خان کا شناختی کارڈ اور پاسپورٹ ضبط کرنے کا حکم دے دیا۔ عدالت نے علیمہ خان کے بینک اکاؤنٹ بھی فریز کرنے کے احکامات دے دئیے جبکہ نادرا اور امیگریشن حکام کو شناختی کارڈاورپاسپورٹ ضبط کرنے کے حوالے سے ہدایات جاری کردیں۔ عدالت نے علیمہ خان کے ضامن عمر شریف کی جائیداد بھی ضبط کرنے کا حکم دے دیا،عدالت نے اس موقع پرکہاکہ ملزمہ ہر جگہ موجود ہوتی ہیں لیکن عدالت پیش نہیں ہوتیں۔ سپیشل پراسیکیوٹر ظہیر شاہ عدالت پیش ہوئے جبکہ علیمہ خان کا کوئی وکیل عدالت پیش نہیں ہوا۔ علیمہ خان کے علاوہ مقدمے میں نامزد دیگر 10 ملزمان عدالت پیش ہوئے،استغاثہ کے گواہان مال مقدمہ سمیت عدالت میں موجود تھے۔ عدالت نے مقدمے کی سماعت 27 اکتوبر تک ملتوی کردی۔",N/A,24_news,11:13:AM
گلے پر ڈور پھرنے سے نوجوان کی ہلاکت پرپولیس کی مدعیت میں مقدمہ درج,"Oct 23, 2025",https://www.24urdu.com/23-Oct-2025/149649,مقدمہ اے ایس آئی محسن ارشاد کی مدعیت میں تھانہ نواں کوٹ میں درج کیا گیاہے۔ ایف آئی آرکے متن کے مطابق21 سالہ یوسف گلے میں دھاتی ڈور پھرنے سے جاں بحق ہوا،پولیس کو جب اطلاع ملی تو ہسپتال میں یوسف جاں بحق ہو چکا تھا۔ مقدمہ 322 کی دفعات کے تحت درج کیا گیاہے۔ مزنگ کا رہائشی نوجوان موٹر سائیکل پر اپنے گھر جا رہا تھا کہ راستے میں گلے پر ڈور پھر گئی،اسےزخمی حالت میں ہسپتال منتقل کیا جا رہا تھا تاہم راستے میں دم توڑ گیا۔,N/A,24_news,13:07:PM
قومی کرکٹر کے ساتھ کروڑوں کا فراڈ,"Oct 20, 2025",https://www.24urdu.com/20-Oct-2025/149317,کرکٹر کے مطابق مذکورہ شوروم مالک نے ان کی گاڑی اصل دستاویزات کے بغیر فروخت کر دی، جب کہ اصل کاغذات تاحال کرکٹر کے پاس موجود ہیں۔ ان کا کہنا تھا کہ شوروم مالک نے نہ صرف گاڑی فروخت کی بلکہ اس کے بدلے جعلی دستاویزات والی ایک اور گاڑی فراہم کی اور اس کے علاوہ 70 لاکھ روپے کی اضافی رقم بھی وصول کی۔ قومی کھلاڑی نے اس معاملے پر شدید تحفظات کا اظہار کرتے ہوئے حکومتِ پنجاب، پولیس حکام، اور اعلیٰ حکومتی شخصیات سے فوری کارروائی کی اپیل کی ہے۔ انہوں نے  کہا کہ وہ اس معاملے کی تمام تر تفصیلات فراہم کرنے کے لیے تیار ہیں۔ ان کا مزید کہنا تھا کہ ہمیں ایسے لوگوں کو قانون کے کٹہرے میں لانا ہوگا جو لوگوں کی محنت کی کمائی سے کھیلتے ہیں اور ان کے ساتھ فراڈ کرتے ہیں۔ صہیب مقصود نے کہا کہ ’اگر ایک قومی کرکٹر ہو کر میں خود کو بے بس محسوس کر رہا ہوں۔ عام شہریوں کے ساتھ کیا سلوک کیا جاتا ہوگا؟ ہمیں ایسے لوگوں کے خلاف سخت کارروائی کر کے معاشرے کو محفوظ بنانا ہوگا۔,N/A,24_news,15:23:PM
سنگجانی جلسہ؛ عمر ایوب، زرتاج گل سمیت دیگر کے وارنٹ گرفتاری جاری,"Oct 20, 2025",https://www.24urdu.com/20-Oct-2025/149309,انسداد دہشت گردی عدالت کے جج طاہر عباس سپرا نے کیس کی سماعت کی، عدالت نے عمر ایوب، زین قریشی، زرتاج گل اور علی بخاری کے وارنٹ گرفتاری جاری کرتے ہوئے  پی ٹی آئی رہنماؤں کو گرفتار کر کے پیش کرنے کا حکم دےدیا۔ شیر افضل مروت کی طرف سے کیس ٹرانسفر کی درخواست دائر کی گئی ،جس پر عدالت نے شیر افضل مروت کی درخواست پر نوٹسز جاری کر کے دلائل طلب کر لیے۔ عدالت نے کیس کی سماعت 23 اکتوبر تک ملتوی کر دی۔,N/A,24_news,15:01:PM
لاہور پولیس کا سابق اہلکار گینگ کا سرغنہ نکلا,"Oct 19, 2025",https://www.24urdu.com/19-Oct-2025/149244,ملزم کے گروہ کے بارے  میں پولیس کو دوران تفتیش انکشاف ہوا کہ ملزم توقیر کے گروہ کے لوگ جعلی پولیس اہلکار بن کر لوگوں کے گھروں میں ریڈ بھی کر چکے ہیں۔ پولیس ذرائع کے مطابق ملزم توقیر نے چند روز قبل کوٹ لکھپت کے علاقے میں مالک مکان پر کرایہ مانگنے پر تشدد کیاجس کامقدمہ ملزم توقیر اور اسکے ساتھیوں کے خلاف کوٹ لکھپت میں مقدمہ درج ہوا ہے۔ یہ بھی پڑھیں: مرکزی ملزم توقیر تاحال پولیس کی گرفت میں نہیں آ سکا۔ پولیس ذرائع کے مطابق معاملے کی تحقیقات کی جارہی ہیں۔,N/A,24_news,15:40:PM
سرجن نے ڈاکٹر بیوی کو انجیکشن لگا کر قتل کر دیا,"Oct 16, 2025",https://www.24urdu.com/16-Oct-2025/148889,بھارتی میڈیا کے مطابق یہ واقعہ رواں سال 21 اپریل کو بنگلورو شہر میں پیش آیا تھا ۔ واقعہ میں جنرل سرجن، ڈاکٹر مہندرا ریڈی نے اپنی اہلیہ، ماہرِ امراضِ جِلد  کو بے ہوشی کی دوا پروپوفول کی زیادہ مقدار دے کر موت کے گھاٹ اتار دیا۔ بعدازاں مہندرا خود ہی اپنی اہلیہ کو قریبی ہسپتال لے گیا جہاں ڈاکٹروں نے اِسے مردہ قرار دیا۔ بھارتی میڈیا کے مطابق ابتدائی طور پر اس معاملے کو قدرتی یا حادثاتی موت سمجھا گیا۔ بعد ازاں پولیس نے شواہد جمع کرتے ہوئے جائے وقوعہ سے کینولا سیٹ، انجیکشن ٹیوب اور دیگر طبی آلات برآمد  کیے جنہیں فرانزک معائنے کے لیے بھیجا گیا۔ فرانزک رپورٹ میں مقتولہ کے جسم میں پروپوفول کی موجودگی کی تصدیق ہوئی جس سے واضح ہوگیا کہ اِن کی موت انجیکشن کے ذریعے دی گئی دوا کی زیادتی سے ہوئی ہے۔ بھارتی میڈیا کے مطابق رپورٹ کے سامنے آنے کے بعد مقتولہ کے والد نے 13 اکتوبر کو باقاعدہ طور پر اپنے دماد کے خلاف شکایت درج کروائی۔ جس پر پولیس نے 14 اکتوبر کو ملزم کو ساحلی شہر منی پال سے گرفتار کر لیا۔,N/A,24_news,13:02:PM
وزیر اعظم اور وزیر اعلیٰ پنجاب کو سوشل میڈیا پر  سیکورٹی تھریٹ سے متعلق پیغام،ملزم گرفتار,"Oct 21, 2025",https://www.24urdu.com/21-Oct-2025/149450,مذہبی جماعت کے سوشل میڈیا ٹیم کے اہم رہنما کوگلگت سے گرفتار کیا گیا ،ملزم زعفران نے وزیر اعظم پاکستان اور وزیر اعلی پنجاب مریم نواز کیخلاف سوشل میڈیا پر سنگین الفاظ کا استعمال کیا تھا، تھانہ ترنول پولیس نے دہشتگردی مقدمے میں مطلوب مذہبی جماعت کے سوشل میڈیا رہنما کو گلگت سے گرفتار کیا۔ ملزم زعفران نے چند روز قبل سوشل میڈیا پر وزیر اعظم وزیر اور اعلیٰ پنجاب کی سیکورٹی سے متعلق تھریٹ پیغام لکھا تھا۔ پولیس کے مطابق ملزم کو شناخت پریڈ کیلئے اڈیالہ جیل بھیج دیا گیا۔,N/A,24_news,21:23:PM
نیشنل سائبر کرائم کے ڈپٹی ڈائریکٹر محمدعثمان اسلام آباد سے اغوا,"Oct 18, 2025",https://www.24urdu.com/18-Oct-2025/149118,اسلام آباد پولیس کے مطابق اسلام آباد سے ڈپٹی ڈائریکٹر سائبر کرائم محمد عثمان کو زارا ہائٹس کی پارکنگ سے اغوا کیا گیا ہے، چار مسلح افراد نے گاڑی روکی اور محمد عثمان کو زبردستی ساتھ لے گئے۔ پولیس کا کہنا ہے کہ واقعہ 14 اکتوبر کو رات 7 سے 8 کے درمیان پیش آیا ہے جس کی فوٹیج بھی سامنے آگئی ہے، محمدعثمان کی اہلیہ کی درخواست پر تھانہ شمس کالونی میں  365 کی دفعات کے تحت مقدمہ درج کرلیا گیا، تاہم کیس میں تاحال کوئی پیشرفت سامنے نہیں آسکی۔ پولیس کے مطابق  محمد عثمان حساس نوعیت کی پراجیکٹس پر کام کر رہے تھے۔ یہ بھی پڑھیں یاد رہے کہ اس سے قبل اسسٹنٹ کمشنر زیارت محمد افضل اور ان کے فرزند مستنصر بلال کو 10 اگست کو دہشت گردوں نے زیزری کے مقام سے اغوا کیا تھا تاہم گزشتہ روز اسسٹنٹ کمشنر زیارت محمد افضل کا بیٹا ہرنائی کے پہاڑی علاقے سے بازیاب ہو گیا۔ بعد ازاں اغواکاروں نے اسسٹنٹ کمشنر زیارت محمد افضل اور ان کے بیٹے کی ویڈیو بھی جاری کی تھی، جس میں وہ اغوا کاروں کے مطالبات پورے کرنے کی اپیل کررہے تھے۔ اس سے قبل، بلوچستان حکومت نے اسسٹنٹ کمشنر اور ان کے بیٹے کے اغواکاروں کا سراغ لگانے پر 5 کروڑ روپے کے نقد انعام کا اعلان کیا تھا۔ مغوی اسسٹنٹ کمشنر محمد افضل تاحال بازیاب نہیں ہوسکے، اسسٹنٹ کمشنر کی بازیابی کے لیے ضلعی انتظامیہ کے اقدامات جاری ہیں۔,N/A,24_news,12:58:PM
اعجاز چودھری کی سزا کیخلاف اپیلیں سماعت کے لئے مقرر,"Oct 18, 2025",https://www.24urdu.com/18-Oct-2025/149102,رجسٹرار آفس نے کیس کو سماعت کیلئےمقرر کرنے سےمتعلق کاز لسٹ جاری کردی ۔ جسٹس سید شہباز علی رضوی  اورجسٹس طارق محمود باجوہ پر مشتمل 2رکنی بینچ اعجاز چودھری کی سزاکے خلاف اپیلوں پرسماعت کرے گا۔ یہ بھی پڑھیں: پنجاب حکومت کی جانب سے اسسٹنٹ ایڈووکیٹ جنرل فرخ خان لودھی پیش ہو ں گے۔,N/A,24_news,11:31:AM
علیمہ خان کے تیسری بار ناقابل ضمانت وارنٹ جاری,"Oct 20, 2025",https://www.24urdu.com/20-Oct-2025/149315,"علیمہ خان سمیت 11 ملزمان کے خلاف 26 نومبر کے احتجاج پر درج مقدمات کی سماعت انسداد دہشت گردی عدالت راولپنڈی کے جج امجد علی شاہ کی عدالت میں ہوئی۔ علیمہ خان کے علاوہ مقدمے میں نامزد 10 ملزمان عدالت پیش ہوئے جبکہ استغاثہ کے پانچ گواہان بھی مال مقدمہ سمیت عدالت پیش ہوئے۔ عدالت نے علیمہ خان کی عدم حاضری پر تیسری مرتبہ ناقابل ضمانت وارنٹ گرفتاری جاری کرتے ہوئے پولیس کو حکم دیا کہ علیمہ خان کو گرفتار کر کے 22 اکتوبر کو پیش کریں,علیمہ خان کے ضامن عمر شریف کے بھی ناقابل ضمانت وارنٹ گرفتاری جاری کر دیئے گئے۔ یہ بھی پڑھیں: انسداد دہشت گردی عدالت نے علیمہ خان کے ضامن کی جائیداد کی دستاویزات کی تصدیق کیلئے ڈی سی راولپنڈی کو بھی ہدایات جاری کر دیں۔",N/A,24_news,15:15:PM
ٹک ٹاکر ثناء یوسف کیس،سماعت 23 اکتوبر تک ملتوی,"Oct 18, 2025",https://www.24urdu.com/18-Oct-2025/149137,ڈسٹرکٹ اینڈ سیشن کورٹس اسلام آباد میں ٹک ٹاکر ثناء یوسف کے مبینہ قتل کیس کی سماعت ہوئی،ایڈیشنل ڈسٹرکٹ اینڈ سیشن جج محمد افضل مجوکہ نے کیس پر سماعت کی ،ملزم عمر حیات کے وکلاء کی جانب سے آج بھی گواہان پر جرح نہ کی گئی۔ جج افضل مجوکہ نے گواہان پر جرح نہ کرنے پر اظہار برہمی کرتے ہوئے کہاکہ گلی سماعت میں اگر جرح نہیں کی جاتی تو اسٹیٹ کونسل مقرر ہوگا،یہ آخری دفعہ موقع دے رہا ہوں کہ گواہان پر جرح کریں۔ یہ بھی پڑھیں: عدالت نے کیس کی سماعت 23 اکتوبر تک ملتوی کردی,N/A,24_news,16:09:PM
کینیڈا میں کپل شرما کے کیفے پر پھر فائرنگ,"Oct 17, 2025",https://www.24urdu.com/17-Oct-2025/148989,بھارتی میڈیا کے مطابق اس بار بھی بدنام زمانہ بشنوئی گینگ نے اس حملے کی ذمہ داری قبول کر لی ہے۔ رپورٹ میں بتایا گیا ہے کہ گزشتہ رات نامعلوم حملہ آوروں نے کیفے کی عمارت پر گولیاں چلائیں، جس سے کھڑکیاں چکناچور ہو گئیں تاہم خوش قسمتی سے کوئی جانی نقصان نہیں ہوا۔ فائرنگ کی سی سی ٹی وی فوٹیج بھی منظر عام پر آگئی ہے جس میں ایک کار سے حملہ آوروں کو فائرنگ کرتے دیکھا جا سکتا ہے، یہ گزشتہ چار ماہ میں تیسرا واقعہ ہے۔ مبینہ طور پر لارنس بشنوئی گینگ سے تعلق رکھنے والے کولویر سدھو اور گولڈی ڈھیلون نے سوشل میڈیا پر اس حملے کی ذمہ داری بھی قبول کرلی ہے۔ انہوں نے دعویٰ کیا کہ ان کا عام لوگوں سے کوئی تنازع نہیں، لیکن وہ لوگوں کو دھوکہ دینے یا مذہبی جذبات مجروح کرنے والوں کو نشانہ بنائیں گے۔ پولیس کے مطابق حملے کی وجوہات مالی تنازع یا مذہبی جذبات کو ٹھیس پہنچنا ہو سکتی ہیں۔ پولیس نے تحقیقات شروع کر دی ہیں اور عینی شاہدین کے بیانات قلمبند کیے جا رہے ہیں۔,N/A,24_news,11:35:AM
